Gene ID,Gene Name,Chromosome,Gene Start,Gene End,Gene Length,Gene Strand,IntervalCount,Intervals,Interval Dists to Start,Interval Pos,1_WT_NRF2::1 Present,2_Nrf2_dbminus_NRF2::1 Present,3_Keap1_dbminus_NRF2::1 Present,1_WT_NRF2::1 AvgPeak,2_Nrf2_dbminus_NRF2::1 AvgPeak,3_Keap1_dbminus_NRF2::1 AvgPeak,ActRegCount,Peak Sample,Peak Value,UCSC Link,Altsymbols,Full Description,RNA,Affy Tag,PROT
GeneID:56444,Actr10,12,"70,937,857","70,964,718","26,861",+,2,"3_Keap1_dbminus_NRF2::1::549, 3_Keap1_dbminus_NRF2::1::550","-225, 36863","upstream, downstream",0,0,1,7.00,9.00,16.50,2,3_Keap1_dbminus_NRF2::1,21,Gene Actr10,"Arp11, Actr10, Actr11",,NM_019785.2,"1417157_at, 1435788_at",NP_062759.2
GeneID:19167,Psma3,12,"70,974,623","70,994,937","20,314",+,1,3_Keap1_dbminus_NRF2::1::550,97,in gene,0,0,1,11.00,11.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene Psma3,"Psma3, Lmpc8","proteasome (prosome, macropain) subunit, alpha type 3",NM_011184.4,,NP_035314.3
GeneID:208846,Daam1,12,"71,831,078","71,992,367","161,289",+,1,3_Keap1_dbminus_NRF2::1::551,62490,in gene,0,0,1,1.00,2.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Daam1,"E130308H01, 1700066F09Rik, 2310028E21Rik, mKIAA0666, Daam1, AI503486",dishevelled associated activator of morphogenesis 1,"NM_026102.2, NM_172464.2",1431035_at,"NP_080378.2, NP_766052.2"
GeneID:19042,Ppm1a,12,"72,761,211","72,794,940","33,729",+,1,1_WT_NRF2::1::61,-251,upstream,1,0,0,17.00,10.00,10.00,1,1_WT_NRF2::1,17,Gene Ppm1a,"2310003C21Rik, 2900017D14Rik, Ppm1a, AU017636, MPPa-1, MMPa-2, AI427932","protein phosphatase 1A, magnesium dependent, alpha isoform",NM_008910.3,"1415678_at, 1417221_at, 1425537_at, 1429500_at, 1429501_s_at",NP_032936.1
GeneID:380765,D830013O20Rik,12,"73,364,075","73,409,563","45,488",-,1,3_Keap1_dbminus_NRF2::1::553,52715,downstream,0,0,1,3.00,4.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene D830013O20Rik,"D830013O20Rik, Gm891",RIKEN cDNA D830013O20 gene,NR_046013.1,,
GeneID:26932,Ppp2r5e,12,"75,450,881","75,596,200","145,319",-,1,3_Keap1_dbminus_NRF2::1::558,67144,in gene,0,0,1,8.00,7.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Ppp2r5e,"Ppp2r5e, AI449017, B56beta, 4633401M22Rik","protein phosphatase 2, regulatory subunit B (B56), epsilon isoform",NM_012024.2,"1428461_at, 1428462_at, 1428463_a_at",NP_036154.1
GeneID:20741,Sptb,12,"76,580,488","76,710,547","130,059",-,1,3_Keap1_dbminus_NRF2::1::559,116499,in gene,0,0,1,7.00,7.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Sptb,"D330027P03Rik, Spnb-1, AI842465, Spnb1, mKIAA4219, KIAA4219, ja, Gm1301, jaundiced, Sptb","spectrin beta, erythrocytic",NM_013675.3,,NP_038703.3
GeneID:14776,Gpx2,12,"76,792,335","76,795,554","3,219",-,1,3_Keap1_dbminus_NRF2::1::560,66,in gene,0,0,1,3.00,3.00,26.00,1,3_Keap1_dbminus_NRF2::1,26,Gene Gpx2,"GSHPx-2, GSHPx-GI, GPx-GI, Gpx2, GI-GPx",glutathione peroxidase 2,NM_030677.2,,NP_109602.2
GeneID:104886,Rab15,12,"76,797,963","76,822,524","24,561",-,2,"3_Keap1_dbminus_NRF2::1::560, 3_Keap1_dbminus_NRF2::1::561","27036, 12524","downstream, in gene",0,0,1,6.00,3.00,24.00,2,3_Keap1_dbminus_NRF2::1,26,Gene Rab15,"2310012G06Rik, AI840042, Rab15","RAB15, member RAS oncogene family",NM_134050.4,1417829_a_at,NP_598811.3
GeneID:211945,Plekhh1,12,"79,029,163","79,081,655","52,492",+,1,3_Keap1_dbminus_NRF2::1::563,12453,in gene,0,0,1,4.00,5.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene Plekhh1,"AV308913, Plekhh1, C77772, mKIAA1200, D630024D12Rik","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",NM_181073.3,1435053_s_at,NP_851418.2
GeneID:19363,Rad51b,12,"79,297,282","79,814,690","517,408",+,4,"3_Keap1_dbminus_NRF2::1::564, 3_Keap1_dbminus_NRF2::1::565, 3_Keap1_dbminus_NRF2::1::566, 3_Keap1_dbminus_NRF2::1::567","196318, 204900, 303038, 379134","in gene, in gene, in gene, in gene",0,0,1,3.25,6.00,18.50,4,3_Keap1_dbminus_NRF2::1,29,Gene Rad51b,"Rad51l1, Rad51b, mREC2, R51H2, AI553500",,"NM_009014.3, NM_001252562.1","1421430_at, 1430486_at","NP_033040.2, NP_001239491.1"
GeneID:97827,Exd2,12,"80,463,095","80,498,135","35,040",+,1,3_Keap1_dbminus_NRF2::1::570,8937,in gene,0,0,1,5.00,5.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Exd2,"4930539P14Rik, C85658, Exdl2, Exd2",exonuclease 3'-5' domain containing 2,NM_133798.3,,NP_598559.2
GeneID:338372,Map3k9,12,"81,714,950","81,781,170","66,220",-,1,3_Keap1_dbminus_NRF2::1::575,33026,in gene,0,0,1,3.00,1.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Map3k9,"Mlk1, Map3k9, E130314H24Rik, Prke1",mitogen-activated protein kinase kinase kinase 9,"NM_001174107.1, NM_177395.5",,"NP_001167578.1, NP_796369.2"
GeneID:238317,Elmsan1,12,"84,149,168","84,218,881","69,713",-,1,3_Keap1_dbminus_NRF2::1::576,24961,in gene,0,0,1,6.00,8.00,35.00,1,3_Keap1_dbminus_NRF2::1,35,Gene Elmsan1,"Elmsan1, 9430029N19Rik, Gm260, C130039O16Rik",ELM2 and Myb/SANT-like domain containing 1,"NM_001163501.1, NM_001163502.1",,"NP_001156973.1, NP_001156974.1"
GeneID:100502697,Gm19327,12,"84,184,465","84,187,806","3,341",-,1,3_Keap1_dbminus_NRF2::1::576,-6114,upstream,0,0,1,6.00,8.00,35.00,1,3_Keap1_dbminus_NRF2::1,35,Gene Gm19327,Gm19327,"predicted gene, 19327",XR_141138.1,,
GeneID:66204,Acyp1,12,"85,272,398","85,280,435","8,037",-,1,3_Keap1_dbminus_NRF2::1::580,-7597,upstream,0,0,1,8.00,5.00,29.00,1,3_Keap1_dbminus_NRF2::1,29,Gene Acyp1,"AI325944, 1110039O14Rik, Acyp1","acylphosphatase 1, erythrocyte (common) type",NM_025421.2,1421022_x_at,NP_079697.1
GeneID:72350,Zc2hc1c,12,"85,288,591","85,299,358","10,767",+,1,3_Keap1_dbminus_NRF2::1::580,-559,upstream,0,0,1,8.00,5.00,29.00,1,3_Keap1_dbminus_NRF2::1,29,Gene Zc2hc1c,"Fam164c, AV046379, Zc2hc1c, 2810002I04Rik","zinc finger, C2HC-type containing 1C",NM_172414.4,,NP_766002.2
GeneID:76411,Ift43,12,"86,082,561","86,162,459","79,898",+,1,3_Keap1_dbminus_NRF2::1::582,60063,in gene,0,0,1,4.00,1.00,30.00,1,3_Keap1_dbminus_NRF2::1,30,Gene Ift43,"1700019E19Rik, IFT43, R75064, Ift43",intraflagellar transport 43 homolog (Chlamydomonas),"NM_029601.3, NM_001199843.1",1432494_a_at,"NP_083877.1, NP_001186772.1"
GeneID:238328,Vash1,12,"86,678,700","86,695,681","16,981",+,1,3_Keap1_dbminus_NRF2::1::583,8724,in gene,0,0,1,6.00,0.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Vash1,"G630009D10Rik, AI834978, D930046M13Rik, Vash1",vasohibin 1,NM_177354.4,1435195_at,NP_796328.2
GeneID:238330,Irf2bpl,12,"86,880,703","86,884,814","4,111",-,1,3_Keap1_dbminus_NRF2::1::591,1150,in gene,0,0,1,11.00,10.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Irf2bpl,"Irf2bpl, Eap1, 6430527G18Rik",interferon regulatory factor 2 binding protein-like,NM_145836.2,1433468_at,NP_665835.1
GeneID:217734,Pomt2,12,"87,106,866","87,147,902","41,036",-,1,3_Keap1_dbminus_NRF2::1::592,606,in gene,0,0,1,6.00,7.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Pomt2,"A830009D15Rik, Pomt2, AW046274",protein-O-mannosyltransferase 2,NM_153415.3,1433644_at,NP_700464.2
GeneID:14874,Gstz1,12,"87,147,165","87,164,723","17,558",+,1,3_Keap1_dbminus_NRF2::1::592,131,in gene,0,0,1,6.00,7.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Gstz1,"Gstz1, MAAI",glutathione transferase zeta 1 (maleylacetoacetate isomerase),"NM_001252555.1, NM_001252556.1, NM_010363.4",1427552_a_at,"NP_001239484.1, NP_001239485.1, NP_034493.1"
GeneID:18191,Nrxn3,12,"88,722,876","90,334,935","1,612,059",+,1,3_Keap1_dbminus_NRF2::1::595,567188,in gene,0,0,1,2.00,0.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Nrxn3,"6332407J11, 9330112C09Rik, 4933401A11Rik, D12Bwg0831e, Nrxn3",neurexin III,"NM_172544.3, NM_001198587.2, NM_001252074.1","1432931_at, 1433788_at","NP_766132.2, NP_001185516.2, NP_001239003.1"
GeneID:75216,Cep128,12,"90,998,492","91,384,409","385,917",-,1,3_Keap1_dbminus_NRF2::1::596,170873,in gene,0,0,1,3.00,4.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Cep128,"E230024F20, Cep128, AI449708, 4930534B04Rik, AI480494, 5430424K18Rik",centrosomal protein 128,NM_181815.3,"1429228_at, 1429229_s_at, 1430815_at",NP_861536.3
GeneID:19179,Psmc1,12,"100,110,202","100,123,364","13,162",+,1,3_Keap1_dbminus_NRF2::1::600,86,in gene,0,0,1,5.00,13.00,36.00,1,3_Keap1_dbminus_NRF2::1,36,Gene Psmc1,"Psmc1, S4, P26s4, AI325227","protease (prosome, macropain) 26S subunit, ATPase 1",NM_008947.3,1416005_at,NP_032973.1
GeneID:100038713,Gm10432,12,"100,276,609","100,300,908","24,299",+,1,3_Keap1_dbminus_NRF2::1::601,-3489,upstream,0,0,1,6.00,2.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene Gm10432,"Gm10432, ENSMUSG00000072882",predicted gene 10432,NR_045741.1,,
GeneID:217830,9030617O03Rik,12,"100,779,123","100,872,610","93,487",+,1,3_Keap1_dbminus_NRF2::1::603,15533,in gene,0,0,1,2.00,4.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene 9030617O03Rik,9030617O03Rik,,NM_145448.4,1424226_at,NP_663423.2
GeneID:19141,Lgmn,12,"102,394,098","102,439,697","45,599",-,1,3_Keap1_dbminus_NRF2::1::604,23217,in gene,0,0,1,12.00,5.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Lgmn,"Lgmn, AI746452, Prsc1, AU022324, AEP",legumain,NM_011175.2,,NP_035305.1
GeneID:65256,Asb2,12,"103,321,142","103,356,001","34,859",-,2,"1_WT_NRF2::1::67, 3_Keap1_dbminus_NRF2::1::606","-6335, -6399","upstream, upstream",1,0,1,18.00,7.00,37.00,1,3_Keap1_dbminus_NRF2::1,37,Gene Asb2,"Asb2, 1110008E15Rik",ankyrin repeat and SOCS box-containing 2,NM_023049.1,1428444_at,NP_075536.1
GeneID:71907,Serpina9,12,"103,996,620","104,013,652","17,032",-,1,3_Keap1_dbminus_NRF2::1::607,12852,in gene,0,0,1,3.00,0.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Serpina9,"Centerin, AW049635, Serpina9, 2310014L03Rik","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9",NM_027997.2,1429285_at,NP_082273.1
GeneID:22632,Yy1,12,"108,793,311","108,816,632","23,321",+,1,3_Keap1_dbminus_NRF2::1::612,17953,in gene,0,0,1,4.00,1.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Yy1,"Yy1, NF-E1, AW488674",YY1 transcription factor,NM_009537.3,"1422569_at, 1422570_at, 1435824_at",NP_033563.2
GeneID:77271,9430024F10Rik,12,"110,590,512","110,593,292","2,780",-,1,3_Keap1_dbminus_NRF2::1::615,-10132,upstream,0,0,1,1.00,3.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene 9430024F10Rik,"9430024F10Rik, B930059L03Rik",RIKEN cDNA 9430024F10 gene,XR_168502.1,1430730_at,
GeneID:13424,Dync1h1,12,"110,601,395","110,666,944","65,549",+,1,3_Keap1_dbminus_NRF2::1::615,2029,in gene,0,0,1,1.00,3.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene Dync1h1,"P22, DHC1a, AI894280, MAP1C, 9930018I23Rik, Dnchc1, Loa, DHC1, mKIAA0325, Dnec1, DNCL, Swl, Dync1h1, Dnecl",dynein cytoplasmic 1 heavy chain 1,NM_030238.2,1416648_at,NP_084514.2
GeneID:77878,6030440G07Rik,12,"110,994,398","111,013,872","19,474",+,2,"3_Keap1_dbminus_NRF2::1::617, 3_Keap1_dbminus_NRF2::1::618","-2942, -2126","upstream, upstream",0,0,1,4.00,6.00,16.00,2,3_Keap1_dbminus_NRF2::1,17,Gene 6030440G07Rik,6030440G07Rik,RIKEN cDNA 6030440G07 gene,NR_036598.1,1431495_at,
GeneID:217866,Cdc42bpb,12,"111,292,972","111,377,718","84,746",-,1,3_Keap1_dbminus_NRF2::1::619,-8842,upstream,0,0,1,3.00,8.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene Cdc42bpb,"Cdc42bpb, MRCKb",,NM_183016.2,1434652_at,NP_898837.2
GeneID:74190,Exoc3l4,12,"111,417,430","111,431,183","13,753",+,1,3_Keap1_dbminus_NRF2::1::620,13226,in gene,0,0,1,7.00,5.00,34.00,1,3_Keap1_dbminus_NRF2::1,34,Gene Exoc3l4,"Exoc3l4, 1200009I06Rik, 1600013K19Rik",exocyst complex component 3-like 4,NM_028807.3,1428420_a_at,NP_083083.3
GeneID:101056101,LOC101056101,12,"111,426,870","111,430,946","4,076",-,1,3_Keap1_dbminus_NRF2::1::620,290,in gene,0,0,1,7.00,5.00,34.00,1,3_Keap1_dbminus_NRF2::1,34,Gene LOC101056101,,uncharacterized LOC101056101,"XM_003945495.1, XM_003945921.1",,"XP_003945544.1, XP_003945970.1"
GeneID:101055828,LOC101055828,12,"112,772,193","112,802,526","30,333",-,1,3_Keap1_dbminus_NRF2::1::622,4702,in gene,0,0,1,11.00,5.00,35.00,1,3_Keap1_dbminus_NRF2::1,35,Gene LOC101055828,,protein AHNAK2-like,"XM_003945498.1, XM_003945924.1",,"XP_003945547.1, XP_003945973.1"
GeneID:22355,Vipr2,12,"116,077,726","116,146,261","68,535",+,1,3_Keap1_dbminus_NRF2::1::623,60898,in gene,0,0,1,1.00,4.00,29.00,1,3_Keap1_dbminus_NRF2::1,29,Gene Vipr2,"Vipr2, Vip2, VPAC2R, VPAC2",vasoactive intestinal peptide receptor 2,"NM_009511.2, XM_003946399.1",1421391_at,"NP_033537.1, XP_003946448.1"
GeneID:432723,Gm5444,13,"4,771,657","4,836,485","64,828",+,1,3_Keap1_dbminus_NRF2::1::625,-137,upstream,0,0,1,5.00,11.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene Gm5444,"EG432723, Gm5444",predicted gene 5444,"XR_105513.1, XR_168713.1",,
GeneID:71867,1700016G22Rik,13,"5,855,509","5,858,092","2,583",-,1,3_Keap1_dbminus_NRF2::1::629,-4548,upstream,0,0,1,1.00,2.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene 1700016G22Rik,1700016G22Rik,RIKEN cDNA 1700016G22 gene,NR_045891.1,,
GeneID:23849,Klf6,13,"5,861,489","5,870,393","8,904",+,1,3_Keap1_dbminus_NRF2::1::629,1151,in gene,0,0,1,1.00,2.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Klf6,"C86813, Ierepo1, Copeb, CPBP, FM2, R75280, Zf9, Klf6, BCD1, Ierepo3, FM6, AI448727",Kruppel-like factor 6,NM_011803.2,"1418280_at, 1427742_a_at, 1433508_at",NP_035933.2
GeneID:69237,Gtpbp4,13,"8,972,464","8,996,012","23,548",-,1,3_Keap1_dbminus_NRF2::1::631,-20,upstream,0,0,1,17.00,12.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Gtpbp4,"Nog1, Crfg, 2610028C09Rik, Gtpbp4, NGB, Gtpbp3",GTP binding protein 4,NM_027000.4,"1423142_a_at, 1423143_at",NP_081276.2
GeneID:18073,Nid1,13,"13,437,602","13,512,275","74,673",+,1,3_Keap1_dbminus_NRF2::1::633,66270,in gene,0,0,1,7.00,2.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Nid1,"A630025O17, nidogen-1, entactin, Nid, Nid1, entactin-1",nidogen 1,NM_010917.2,1416808_at,NP_035047.2
GeneID:97884,B3galnt2,13,"13,954,674","13,999,068","44,394",+,1,3_Keap1_dbminus_NRF2::1::635,14270,in gene,0,0,1,7.00,0.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene B3galnt2,"A930105D20Rik, C80633, MGC103263, B3galnt2, D230016N13Rik","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2",NM_178640.2,1434135_at,NP_848755.1
GeneID:70430,Tbce,13,"13,997,951","14,039,600","41,649",-,1,3_Keap1_dbminus_NRF2::1::636,5488,in gene,0,0,1,3.00,2.00,25.00,1,3_Keap1_dbminus_NRF2::1,25,Gene Tbce,"pmn, C530005D02Rik, Tbce, 2610206D02Rik",tubulin-specific chaperone E,NM_178337.2,1428282_at,NP_848027.1
GeneID:14634,Gli3,13,"15,463,723","15,730,026","266,303",+,1,3_Keap1_dbminus_NRF2::1::637,15989,in gene,0,0,1,2.00,3.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Gli3,"GLI3FL, AI854843, Gli3, Xt, add, Pdn, Bph, AU023367, GLI3-190",GLI-Kruppel family member GLI3,NM_008130.2,,NP_032156.2
GeneID:105298,Epdr1,13,"19,591,708","19,619,830","28,122",-,2,"3_Keap1_dbminus_NRF2::1::638, 3_Keap1_dbminus_NRF2::1::639","470, 166","in gene, in gene",0,0,1,6.50,6.50,18.00,2,3_Keap1_dbminus_NRF2::1,22,Gene Epdr1,"Ucc1, AU040950, Epdr2, MERP2, Epdm2, MERP-2, Epdr1, MERP-1, AV006210",ependymin related protein 1 (zebrafish),NM_134065.4,1421815_at,NP_598826.3
GeneID:20379,Sfrp4,13,"19,623,175","19,632,825","9,650",+,2,"3_Keap1_dbminus_NRF2::1::638, 3_Keap1_dbminus_NRF2::1::639","-3815, -3511","upstream, upstream",0,0,1,6.50,6.50,18.00,2,3_Keap1_dbminus_NRF2::1,22,Gene Sfrp4,Sfrp4,,NM_016687.3,,NP_057896.1
GeneID:22758,Zscan12,13,"21,362,820","21,372,302","9,482",+,1,3_Keap1_dbminus_NRF2::1::640,-164,upstream,0,0,1,8.00,5.00,41.00,1,3_Keap1_dbminus_NRF2::1,41,Gene Zscan12,"Zfp96, FPM315, 2510038J07Rik, mKIAA0426, Zscan12",zinc finger and SCAN domain containing 12,NM_016684.2,,NP_057893.2
GeneID:193453,Gm11292,13,"22,026,699","22,032,202","5,503",+,1,3_Keap1_dbminus_NRF2::1::641,-5003,upstream,0,0,1,3.00,1.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Gm11292,"Gm11292, OTTMUSG00000000469",predicted gene 11292,XM_003084913.1,,XP_003084961.1
GeneID:101056226,LOC101056226,13,"23,548,390","23,563,192","14,802",+,1,3_Keap1_dbminus_NRF2::1::642,14786,in gene,0,0,1,7.00,10.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene LOC101056226,,uncharacterized LOC101056226,XM_003945505.1,,XP_003945554.1
GeneID:14957,Hist1h1d,13,"23,555,032","23,558,008","2,976",+,1,3_Keap1_dbminus_NRF2::1::642,8144,downstream,0,0,1,7.00,10.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Hist1h1d,"Hist1h1d, H1f3, H1.3, H1s-4, H1D","histone cluster 1, H1d",NM_145713.3,,NP_663759.3
GeneID:319151,Hist1h3e,13,"23,561,955","23,562,365",410,-,1,3_Keap1_dbminus_NRF2::1::642,-811,upstream,0,0,1,7.00,10.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Hist1h3e,"Hist1h3c, H3-f, Hist1h3d, H3.1, Hist1h3e, Hist1h3f, Hist2h3c1, Hist1h3b, Hist2h3c2, Hist2h3b","histone cluster 1, H3e",NM_178205.1,,NP_835512.1
GeneID:319166,Hist1h2ae,13,"23,570,517","23,571,220",703,-,1,3_Keap1_dbminus_NRF2::1::642,8044,downstream,0,0,1,7.00,10.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Hist1h2ae,"Hist1h2an, Hist1h2ai, Hist1h2ae, Hist1h2ag, 1190022L06, Hist1h2ab, Hist1h2ao, Hist1h2ad, Hist1h2ac","histone cluster 1, H2ae",NM_178187.3,,NP_835494.1
GeneID:319181,Hist1h2bg,13,"23,571,400","23,572,014",614,+,1,3_Keap1_dbminus_NRF2::1::642,-8224,upstream,0,0,1,7.00,10.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Hist1h2bg,"Hist1h2bg, Hist1h2be, Hist1h2bc",,NM_178196.3,,NP_835503.1
GeneID:50708,Hist1h1c,13,"23,738,807","23,740,367","1,560",+,1,3_Keap1_dbminus_NRF2::1::643,-8199,upstream,0,0,1,8.00,6.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Hist1h1c,"H1c, 0610008C09Rik, H1.2, H1f2, H1var1, MGC107646, His1a, Hist1h1c","histone cluster 1, H1c",NM_015786.2,1416101_a_at,NP_056601.1
GeneID:214579,Aldh5a1,13,"24,907,579","24,937,661","30,082",-,1,3_Keap1_dbminus_NRF2::1::646,-1107,upstream,0,0,1,7.00,9.00,30.00,1,3_Keap1_dbminus_NRF2::1,30,Gene Aldh5a1,"Aldh5a1, SSADH, Ssdh1, Ahd-1, D630032B01Rik, Ahd1, 6330403E24Rik, OTTMUSG00000000613","aldhehyde dehydrogenase family 5, subfamily A1",NM_172532.3,,NP_766120.1
GeneID:493800,9330162012Rik,13,"24,937,401","24,941,417","4,016",+,1,3_Keap1_dbminus_NRF2::1::646,1367,in gene,0,0,1,7.00,9.00,30.00,1,3_Keap1_dbminus_NRF2::1,30,Gene 9330162012Rik,"9330162012Rik, D630032B01Rik",cDNA RIKEN 9330162012 gene,"XR_168504.1, XR_168715.1",,
GeneID:14756,Gpld1,13,"24,943,152","24,991,936","48,784",+,1,3_Keap1_dbminus_NRF2::1::646,-4384,upstream,0,0,1,7.00,9.00,30.00,1,3_Keap1_dbminus_NRF2::1,30,Gene Gpld1,"6330541J12Rik, AW546131, Gpld1",glycosylphosphatidylinositol specific phospholipase D1,NM_008156.2,1418050_at,NP_032182.2
GeneID:68916,Cdkal1,13,"29,325,306","29,855,588","530,282",-,2,"3_Keap1_dbminus_NRF2::1::647, 3_Keap1_dbminus_NRF2::1::648","351940, 228132","in gene, in gene",0,0,1,5.00,4.00,32.00,2,3_Keap1_dbminus_NRF2::1,41,Gene Cdkal1,"1190005B03Rik, Cdkal1, 6620401C13Rik",CDK5 regulatory subunit associated protein 1-like 1,NM_144536.2,"1423953_at, 1430039_at",NP_653119.1
GeneID:20723,Serpinb9,13,"33,004,541","33,017,955","13,414",+,1,3_Keap1_dbminus_NRF2::1::653,-621,upstream,0,0,1,7.00,3.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene Serpinb9,"CAP3, CAP-3, BB283241, Spi6, PI9, PI-9, ovalbumin, Serpinb9","serine (or cysteine) peptidase inhibitor, clade B, member 9",NM_009256.3,1422601_at,NP_033282.1
GeneID:282663,Serpinb1b,13,"33,084,103","33,094,380","10,277",+,1,3_Keap1_dbminus_NRF2::1::654,5705,in gene,0,0,1,3.00,1.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Serpinb1b,"6330533H24Rik, EIB, Serpinb1b, ovalbumin, Serpin1b1","serine (or cysteine) peptidase inhibitor, clade B, member 1b",NM_173052.2,1426318_at,NP_766640.1
GeneID:68021,Bphl,13,"34,037,641","34,074,074","36,433",+,1,3_Keap1_dbminus_NRF2::1::655,39959,downstream,0,0,1,5.00,6.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene Bphl,"Bphl, AI115341, 2010012D11Rik, 5730533B08Rik","biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)",NM_026512.1,"1420235_at, 1424242_at, 1430531_at",NP_080788.1
GeneID:22151,Tubb2a,13,"34,074,278","34,078,008","3,730",-,1,3_Keap1_dbminus_NRF2::1::655,408,in gene,0,0,1,5.00,6.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene Tubb2a,"Tubb2, M(beta)2, Tubb2a","tubulin, beta 2A class IIA",NM_009450.2,"1427347_s_at, 1427838_at",NP_033476.1
GeneID:432745,4930447K03Rik,13,"34,084,155","34,113,272","29,117",-,1,3_Keap1_dbminus_NRF2::1::655,35672,downstream,0,0,1,5.00,6.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene 4930447K03Rik,4930447K03Rik,RIKEN cDNA 4930447K03 gene,NR_046184.1,1432366_at,
GeneID:73102,Slc22a23,13,"34,179,158","34,345,182","166,024",-,1,3_Keap1_dbminus_NRF2::1::656,12286,in gene,0,0,1,2.00,4.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Slc22a23,"Slc22a23, 3110004L20Rik","solute carrier family 22, member 23",NM_001033167.3,,NP_001028339.1
GeneID:23986,Eci2,13,"34,977,748","34,994,144","16,396",-,1,3_Keap1_dbminus_NRF2::1::660,240,in gene,0,0,1,5.00,8.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Eci2,"Acbd2, Peci, Eci2, Drs1, Hca88",enoyl-Coenzyme A delta isomerase 2,"NM_001110331.1, NM_011868.2, NM_001110332.1",1431012_a_at,"NP_001103801.1, NP_035998.2, NP_001103802.1"
GeneID:12161,Bmp6,13,"38,345,716","38,499,728","154,012",+,1,3_Keap1_dbminus_NRF2::1::661,5580,in gene,0,0,1,7.00,5.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Bmp6,"Vgr1, Bmp6, D13Wsu115e",bone morphogenetic protein 6,NM_007556.2,,NP_031582.1
GeneID:76137,Mcur1,13,"43,538,406","43,560,191","21,785",-,1,3_Keap1_dbminus_NRF2::1::665,-5305,upstream,0,0,1,6.00,5.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Mcur1,"AU015498, AW554392, Ccdc90a, 6230416A05Rik, AV136929, C88263, Mcur1",,NM_001081059.3,,NP_001074528.1
GeneID:20238,Atxn1,13,"45,549,755","45,964,991","415,236",-,2,"3_Keap1_dbminus_NRF2::1::666, 3_Keap1_dbminus_NRF2::1::667","340927, 213503","in gene, in gene",0,0,1,5.00,6.50,30.00,2,3_Keap1_dbminus_NRF2::1,41,Gene Atxn1,"Ataxin-1, Sca1, Atx1, Atxn1, C85907, ENSMUSG00000074917, Gm10786, 2900016G23Rik",ataxin 1,"NM_001199305.1, NM_009124.6, NM_001199304.1",1434451_at,"NP_001186234.1, NP_033150.2, NP_001186233.1"
